id,issn,citescore,rank5,rank10
53e9bad7b7602d970470335f,00225193,1.93,0,1
53e9bad7b7602d9704705540,01679473,1.54,1,2
53e9bad7b7602d9704705ae6,13674803,7.84,0,0
53e9bad7b7602d970470622e,13674811,7.84,0,0
53e9bad7b7602d9704707af8,03784371,2.28,0,0
53e9bad7b7602d9704707b40,13674803,7.84,0,0
53e9bad7b7602d970470897a,0006341X,1.5,1,2
53e9bad7b7602d970470a171,13674811,7.84,0,0
53e9badeb7602d970470aec1,03610926,0.47,3,7
53e9badeb7602d970470b555,18638279,1.02,2,4
53e9badeb7602d970470c97f,13674803,7.84,0,0
53e9badfb7602d970470d8b1,14322064,1.91,0,1
53e9badfb7602d970470ec29,02776715,1.99,0,1
53e9badfb7602d970470eeea,13674811,7.84,0,0
53e9badfb7602d970470f993,02776715,1.99,0,1
53e9badfb7602d9704710f0d,13674811,7.84,0,0
53e9badfb7602d970471132b,13674811,7.84,0,0
53e9badfb7602d9704711665,18770541,0.88,2,4
53e9bae6b7602d9704711ee5,03032647,1.61,1,2
53e9bae6b7602d970471358e,13674811,7.84,0,0
53e9bae6b7602d970471524e,03032647,1.61,1,2
53e9bae6b7602d9704715d5e,1435926X,0.84,2,5
53e9bae6b7602d97047167cf,02776715,1.99,0,1
53e9bae6b7602d97047168cb,00905364,2.97,0,0
53e9bae7b7602d97047189a0,13674811,7.84,0,0
53e9baebb7602d9704719c65,13674811,7.84,0,0
53e9baecb7602d970471d2cf,13674811,7.84,0,0
53e9baecb7602d970471dbc7,03032647,1.61,1,2
53e9baecb7602d970471f0e0,13674811,7.84,0,0
53e9baecb7602d970472015f,0006341X,1.5,1,2
53e9baf1b7602d9704721197,13674803,7.84,0,0
53e9baf1b7602d970472130b,01621459,2.16,0,0
53e9baf1b7602d9704721736,0006341X,1.5,1,2
53e9baf2b7602d970472287b,0006341X,1.5,1,2
53e9baf2b7602d9704722f0f,13674811,7.84,0,0
53e9baf2b7602d9704724272,0006341X,1.5,1,2
53e9baf2b7602d9704724dd3,13674811,7.84,0,0
53e9baf2b7602d97047266a3,13674811,7.84,0,0
53e9baf2b7602d97047272f2,13674811,7.84,0,0
53e9baf2b7602d9704727959,13674811,7.84,0,0
53e9baf2b7602d97047279ed,00031305,2.58,0,0
53e9baf2b7602d9704727a14,14358921,0.91,2,4
53e9baf6b7602d9704728240,01679473,1.54,1,2
53e9baf6b7602d9704728aa4,13674811,7.84,0,0
53e9baf6b7602d9704729708,10543406,0.77,2,5
53e9baf6b7602d970472a866,13674803,7.84,0,0
53e9baf6b7602d970472aeb7,13674811,7.84,0,0
53e9baf6b7602d970472b33f,13674811,7.84,0,0
53e9baf6b7602d970472b3ec,02776715,1.99,0,1
53e9baf6b7602d970472ce16,15391612,1.11,1,3
53e9baf6b7602d970472d13a,14684357,1.69,0,1
53e9baf6b7602d970472d6c3,00255564,1.58,1,2
53e9baf6b7602d970472ec35,02776715,1.99,0,1
53e9baf6b7602d970472ec45,13674803,7.84,0,0
53e9bafbb7602d970472f492,13674803,7.84,0,0
53e9bafbb7602d970472fab1,14322064,1.91,0,1
53e9bafbb7602d970472fcb1,13674803,7.84,0,0
53e9bafbb7602d97047308f5,02776715,1.99,0,1
53e9bafbb7602d970473191f,13674811,7.84,0,0
53e9bafbb7602d97047323ef,15205711,0.77,2,5
53e9bafbb7602d9704733909,13674803,7.84,0,0
53e9bafbb7602d97047341c4,13674811,7.84,0,0
53e9bafbb7602d970473486d,13674803,7.84,0,0
53e9bafbb7602d97047354d1,00225193,1.93,0,1
53e9bafbb7602d9704735b5a,15372693,1.06,1,3
53e9bafbb7602d97047363be,13674803,7.84,0,0
53e9bb01b7602d970473715f,10543406,0.77,2,5
53e9bb01b7602d970473736d,10970258,1.99,0,1
53e9bb01b7602d97047388cd,15733009,0.77,2,5
53e9bb01b7602d9704739a03,13674803,7.84,0,0
53e9bb02b7602d970473a2c1,13674811,7.84,0,0
53e9bb02b7602d970473a3ea,15410420,1.5,1,2
53e9bb02b7602d970473acae,13674811,7.84,0,0
53e9bb02b7602d970473ad40,10970258,1.99,0,1
53e9bb02b7602d970473bb87,02776715,1.99,0,1
53e9bb02b7602d970473c114,02776715,1.99,0,1
53e9bb02b7602d970473cb37,13674803,7.84,0,0
53e9bb02b7602d970473ce59,03032647,1.61,1,2
53e9bb08b7602d970473e1ad,02776715,1.99,0,1
53e9bb08b7602d970473e646,00255564,1.58,1,2
53e9bb08b7602d970473ecf1,1435926X,0.84,2,5
53e9bb08b7602d9704740528,15391612,1.11,1,3
53e9bb08b7602d9704741ce6,13674803,7.84,0,0
53e9bb08b7602d9704741de3,13674811,7.84,0,0
53e9bb08b7602d9704741e3c,13674803,7.84,0,0
53e9bb08b7602d9704742a63,02776715,1.99,0,1
53e9bb08b7602d9704744466,03032647,1.61,1,2
53e9bb08b7602d9704744ed8,13674803,7.84,0,0
53e9bb0eb7602d9704746a41,13674811,7.84,0,0
53e9bb0eb7602d9704746c59,13674811,7.84,0,0
53e9bb0fb7602d9704749e2c,13674811,7.84,0,0
53e9bb0fb7602d970474a1ab,14684357,1.69,0,1
53e9bb15b7602d970474ddcf,13674811,7.84,0,0
53e9bb15b7602d970474e26c,13674811,7.84,0,0
53e9bb15b7602d970474e395,14322064,1.91,0,1
53e9bb15b7602d970474ed94,13674803,7.84,0,0
53e9bb15b7602d970474ee14,13674803,7.84,0,0
53e9bb15b7602d97047508ad,13674803,7.84,0,0
53e9bb15b7602d9704751e39,10970258,1.99,0,1
53e9bb15b7602d9704752fde,13674811,7.84,0,0
53e9bb1cb7602d9704753ccc,0006341X,1.5,1,2
53e9bb1cb7602d9704754119,03032647,1.61,1,2
53e9bb1cb7602d9704754522,0006341X,1.5,1,2
53e9bb1db7602d970475a5e3,13697412,4.35,0,0
53e9bb22b7602d970475b14d,13674803,7.84,0,0
53e9bb22b7602d970475c7d7,13674803,7.84,0,0
53e9bb23b7602d970475d367,13674811,7.84,0,0
53e9bb23b7602d970475e793,03032647,1.61,1,2
53e9bb23b7602d970475f745,13674811,7.84,0,0
53e9bb23b7602d97047616eb,02776715,1.99,0,1
53e9bb23b7602d97047623d4,02776715,1.99,0,1
53e9bb29b7602d97047627a6,13674811,7.84,0,0
53e9bb29b7602d9704762917,13674811,7.84,0,0
53e9bb29b7602d970476310e,02776715,1.99,0,1
53e9bb29b7602d97047643ec,0006341X,1.5,1,2
53e9bb29b7602d9704764e4d,13674811,7.84,0,0
53e9bb29b7602d9704766cc1,10543406,0.77,2,5
53e9bb29b7602d9704767aba,13674811,7.84,0,0
53e9bb29b7602d9704768334,13674811,7.84,0,0
53e9bb29b7602d9704768ae6,13674803,7.84,0,0
53e9bb29b7602d970476984f,13674803,7.84,0,0
53e9bb2fb7602d970476adbb,15410420,1.5,1,2
53e9bb2fb7602d970476be89,13674811,7.84,0,0
53e9bb2fb7602d970476e133,13674803,7.84,0,0
53e9bb30b7602d970476fe19,13674811,7.84,0,0
53e9bb30b7602d9704770e51,13674811,7.84,0,0
53e9bb36b7602d9704771776,00225193,1.93,0,1
53e9bb36b7602d9704771bae,00255564,1.58,1,2
53e9bb36b7602d9704773559,13674803,7.84,0,0
53e9bb36b7602d970477447f,02776715,1.99,0,1
53e9bb36b7602d9704774960,00255564,1.58,1,2
53e9bb36b7602d970477616d,13674803,7.84,0,0
53e9bb36b7602d970477657b,03032647,1.61,1,2
53e9bb37b7602d9704776adf,00255564,1.58,1,2
53e9bb37b7602d97047771a1,13674811,7.84,0,0
53e9bb37b7602d97047776f9,15391612,1.11,1,3
53e9bb37b7602d9704777ac0,03032647,1.61,1,2
53e9bb37b7602d9704777dff,02776715,1.99,0,1
53e9bb37b7602d9704777ea8,03032647,1.61,1,2
53e9bb37b7602d97047781eb,15391604,1.11,1,3
53e9bb3db7602d97047787f3,13674811,7.84,0,0
53e9bb3db7602d9704779091,00255564,1.58,1,2
53e9bb3db7602d97047792fc,13674803,7.84,0,0
53e9bb3db7602d97047795e2,00255564,1.58,1,2
53e9bb3db7602d970477aa1a,19466315,0.75,2,5
53e9bb3db7602d970477bbaa,13674811,7.84,0,0
53e9bb3db7602d970477c3f0,14684357,1.69,0,1
53e9bb3db7602d970477dad0,03032647,1.61,1,2
53e9bb3eb7602d970477e50b,13674803,7.84,0,0
53e9bb3eb7602d970477f50a,13674803,7.84,0,0
53e9bb3eb7602d970477f6d2,13674803,7.84,0,0
53e9bb44b7602d97047808c8,13674803,7.84,0,0
53e9bb44b7602d97047818bf,13674811,7.84,0,0
53e9bb44b7602d9704782db3,15205711,0.77,2,5
53e9bb44b7602d970478383d,02776715,1.99,0,1
53e9bb44b7602d9704783aa9,13674811,7.84,0,0
53e9bb44b7602d970478436f,14684357,1.69,0,1
53e9bb44b7602d9704784d12,00071102,4.62,0,0
53e9bb44b7602d9704784f25,0006341X,1.5,1,2
53e9bb44b7602d9704785bfc,15731375,2.37,0,0
53e9bb44b7602d9704786bc6,00255564,1.58,1,2
53e9bb4bb7602d9704787d38,02776715,1.99,0,1
53e9bb4bb7602d9704787ecc,1435926X,0.84,2,5
53e9bb4bb7602d970478846e,13674811,7.84,0,0
53e9bb4bb7602d9704788d7e,13674811,7.84,0,0
53e9bb4bb7602d97047894e6,02776715,1.99,0,1
53e9bb4bb7602d970478a041,03032647,1.61,1,2
53e9bb4bb7602d970478a7ca,13674811,7.84,0,0
53e9bb4bb7602d970478b040,13674811,7.84,0,0
53e9bb4bb7602d970478bd0d,14358921,0.91,2,4
53e9bb4bb7602d970478bf8a,13674811,7.84,0,0
53e9bb4bb7602d970478cddc,13674811,7.84,0,0
53e9bb4bb7602d970478db6d,02776715,1.99,0,1
53e9bb4bb7602d970478e30b,19326157,1.81,0,1
53e9bb52b7602d970478ec44,13674803,7.84,0,0
53e9bb52b7602d9704792116,13674803,7.84,0,0
53e9bb53b7602d9704792731,13674811,7.84,0,0
53e9bb53b7602d9704793620,03032647,1.61,1,2
53e9bb53b7602d9704793737,00905364,2.97,0,0
53e9bb53b7602d9704793971,13674803,7.84,0,0
53e9bb53b7602d9704793c7a,03032647,1.61,1,2
53e9bb53b7602d97047940a8,13674803,7.84,0,0
53e9bb5ab7602d9704797afc,13674811,7.84,0,0
53e9bb5ab7602d970479802a,13674803,7.84,0,0
53e9bb5ab7602d9704798731,0006341X,1.5,1,2
53e9bb5ab7602d97047987bc,14684357,1.69,0,1
53e99addb7602d9702362e51,03032647,1.61,1,2
53e99ae1b7602d97023656f0,00225193,1.93,0,1
53e99ae1b7602d970236578f,00225193,1.93,0,1
53e99ae1b7602d9702366444,00225193,1.93,0,1
53e99ae2b7602d970236879c,13674803,7.84,0,0
53e99ae2b7602d97023687a7,00203157,0.96,2,4
53e99ae7b7602d970236f94c,0047259X,1.05,2,4
53e99ae7b7602d97023703cd,13674803,7.84,0,0
53e99ae7b7602d9702371958,03032647,1.61,1,2
53e99aecb7602d9702373b16,13674811,7.84,0,0
53e99aecb7602d9702374679,13674811,7.84,0,0
53e99aecb7602d9702374dc5,13674803,7.84,0,0
53e99aecb7602d9702375c8a,00225193,1.93,0,1
53e99aedb7602d9702379122,02776715,1.99,0,1
53e99aedb7602d9702379652,13674803,7.84,0,0
53e99af2b7602d970237aa17,13674811,7.84,0,0
53e99af2b7602d970237bd0d,14654644,1.69,0,1
53e99af2b7602d970237d9cc,13674803,7.84,0,0
53e99af2b7602d970237de2f,15372693,1.06,1,3
53e99af2b7602d970237e400,13674803,7.84,0,0
53e99af2b7602d970237eb84,10970258,1.99,0,1
53e99af7b7602d9702382d30,15391604,1.11,1,3
53e99af7b7602d97023835f8,13674811,7.84,0,0
53e99af7b7602d97023872a2,19348045,0.36,4,8
53e99af7b7602d97023878f2,14654644,1.69,0,1
53e99af7b7602d9702388bc8,02664763,0.69,3,6
53e99afdb7602d970238999f,13674803,7.84,0,0
53e99afdb7602d970238be63,18638279,1.02,2,4
53e99afeb7602d970238cda2,0006341X,1.5,1,2
53e99afeb7602d970238d88c,13674811,7.84,0,0
53e99afeb7602d970238e256,1435926X,0.84,2,5
53e99afeb7602d970238e38e,00255564,1.58,1,2
53e99afeb7602d970238e6d5,13674811,7.84,0,0
53e99afeb7602d970238fb2a,13674803,7.84,0,0
53e99b04b7602d97023901be,13674803,7.84,0,0
53e99b04b7602d970239154f,13674811,7.84,0,0
53e99b04b7602d970239156d,13674811,7.84,0,0
53e99b04b7602d97023923f4,13674811,7.84,0,0
53e99b04b7602d97023929a9,14321270,0.49,3,7
53e99b04b7602d9702393235,13674811,7.84,0,0
53e99b04b7602d9702394181,00225193,1.93,0,1
53e99b04b7602d9702396244,03032647,1.61,1,2
53e99b04b7602d97023968f3,10957243,1.05,2,4
53e99b0ab7602d970239941f,1435926X,0.84,2,5
53e99b0ab7602d970239a933,13674811,7.84,0,0
53e99b0ab7602d970239b3a4,13674811,7.84,0,0
53e99b0ab7602d970239c5d3,02776715,1.99,0,1
53e99b0ab7602d970239d4e9,14322064,1.91,0,1
53e99b0ab7602d970239dec0,13674803,7.84,0,0
53e99b0ab7602d970239e60f,15729230,0.7,3,6
53e99b10b7602d97023a24c9,14684357,1.69,0,1
53e99b16b7602d97023a7fb8,14322064,1.91,0,1
53e99b16b7602d97023a91f3,02776715,1.99,0,1
53e99b16b7602d97023a97c2,13674811,7.84,0,0
53e99b16b7602d97023aadd3,13674803,7.84,0,0
53e99b16b7602d97023ac485,03032647,1.61,1,2
53e99b1bb7602d97023ad5ef,10958541,1.93,0,1
53e99b1bb7602d97023ad744,13674811,7.84,0,0
53e99b1bb7602d97023aefd4,13674811,7.84,0,0
53e99b1bb7602d97023afb66,10958541,1.93,0,1
53e99b1bb7602d97023b19db,13674803,7.84,0,0
53e99b1bb7602d97023b2102,13674811,7.84,0,0
53e99b21b7602d97023b65ef,00225193,1.93,0,1
53e99b21b7602d97023b7d91,1435926X,0.84,2,5
53e99b21b7602d97023b8d8e,14322064,1.91,0,1
53e99b21b7602d97023b8e50,18638279,1.02,2,4
53e99b21b7602d97023ba057,1435926X,0.84,2,5
53e99b21b7602d97023bac15,13674803,7.84,0,0
53e99b26b7602d97023bd895,03032647,1.61,1,2
53e99b26b7602d97023bdca8,03032647,1.61,1,2
53e99b26b7602d97023bdef9,00225193,1.93,0,1
53e99b26b7602d97023be94c,00273171,2.75,0,0
53e99b2cb7602d97023c4302,0006341X,1.5,1,2
53e99b2cb7602d97023c51a4,13674803,7.84,0,0
53e99b2cb7602d97023c5373,15205711,0.77,2,5
53e99b2cb7602d97023c541e,13674811,7.84,0,0
53e99b2cb7602d97023c5e5f,13674803,7.84,0,0
53e99b2cb7602d97023c6e7f,13674811,7.84,0,0
53e99b30b7602d97023cc499,03032647,1.61,1,2
53e99b31b7602d97023cf694,13674811,7.84,0,0
53e99b31b7602d97023d1c10,13674811,7.84,0,0
53e99b36b7602d97023d351d,02776715,1.99,0,1
53e99b36b7602d97023d36e3,13674811,7.84,0,0
53e99b36b7602d97023d545d,13674803,7.84,0,0
53e99b36b7602d97023d6cd3,13674803,7.84,0,0
53e99b36b7602d97023d6ced,13674811,7.84,0,0
53e99b36b7602d97023d79ec,13674811,7.84,0,0
53e99b36b7602d97023d903c,13674811,7.84,0,0
53e99b3cb7602d97023d9ce2,03032647,1.61,1,2
53e99b3cb7602d97023da295,02776715,1.99,0,1
53e99b3cb7602d97023daead,13674811,7.84,0,0
53e99b3cb7602d97023db61c,12263192,0.62,3,6
53e99b3cb7602d97023dbd39,13674803,7.84,0,0
53e99b3cb7602d97023dbe14,03032647,1.61,1,2
53e99b3cb7602d97023dc8cb,02776715,1.99,0,1
53e99b3cb7602d97023dd328,13674803,7.84,0,0
53e99b3cb7602d97023dd32c,03032647,1.61,1,2
53e99b3cb7602d97023ded31,13674803,7.84,0,0
53e99b3cb7602d97023deeb2,1435926X,0.84,2,5
53e99b3cb7602d97023dfe52,03032647,1.61,1,2
53e99b43b7602d97023e0dda,13674811,7.84,0,0
53e99b43b7602d97023e2667,13674803,7.84,0,0
53e99b43b7602d97023e3a73,13674811,7.84,0,0
53e99b43b7602d97023e3f61,13674811,7.84,0,0
53e99b43b7602d97023e41c2,14654644,1.69,0,1
53e99b43b7602d97023e4e08,15410420,1.5,1,2
53e99b43b7602d97023e52e1,1435926X,0.84,2,5
53e99b43b7602d97023e5352,00255564,1.58,1,2
53e99b43b7602d97023e65d8,15731375,2.37,0,0
53e99b43b7602d97023e6f08,00255564,1.58,1,2
53e99b4ab7602d97023e95cd,02776715,1.99,0,1
53e99b4ab7602d97023eac09,13674803,7.84,0,0
53e99b4ab7602d97023ebdf9,00255564,1.58,1,2
53e99b4ab7602d97023ecab1,03032647,1.61,1,2
53e99b4ab7602d97023ecfb8,13674803,7.84,0,0
53e99b50b7602d97023f1448,1435926X,0.84,2,5
53e99b50b7602d97023f14d5,13674811,7.84,0,0
53e99b50b7602d97023f2103,10970258,1.99,0,1
53e99b51b7602d97023f5064,13674803,7.84,0,0
53e99b51b7602d97023f5185,13674803,7.84,0,0
53e99b56b7602d97023f782a,13674811,7.84,0,0
53e99b56b7602d97023f7b19,13674803,7.84,0,0
53e99b56b7602d97023f7fea,02776715,1.99,0,1
53e99b5db7602d97023fe212,13674811,7.84,0,0
53e99b5db7602d97023fe454,13674803,7.84,0,0
53e99b5db7602d97023feb87,13674803,7.84,0,0
53e99b5db7602d97024034ed,18770541,0.88,2,4
53e99b5db7602d97024036ff,00273171,2.75,0,0
53e99b5eb7602d9702404832,15446115,0.86,2,5
53e99b5eb7602d9702404f6f,13674811,7.84,0,0
53e99b63b7602d9702405b4f,13674811,7.84,0,0
53e99b63b7602d970240631f,02776715,1.99,0,1
53e99b63b7602d9702406cfa,10958541,1.93,0,1
53e99b63b7602d970240957f,0006341X,1.5,1,2
53e99b63b7602d9702409609,13674811,7.84,0,0
53e99b63b7602d970240b147,13674811,7.84,0,0
53e99b63b7602d970240b9ad,1435926X,0.84,2,5
53e99b63b7602d970240bbf3,13674811,7.84,0,0
53e99b63b7602d970240bd14,13674803,7.84,0,0
53e99b63b7602d970240c0fd,13674811,7.84,0,0
53e99b6ab7602d970240ce88,02776715,1.99,0,1
53e99b6ab7602d970240dd65,03032647,1.61,1,2
53e99b6ab7602d970240dfc1,13674803,7.84,0,0
53e99b6ab7602d970240e687,13674811,7.84,0,0
53e99b6ab7602d970240e854,13674811,7.84,0,0
53e99b6ab7602d970240ea10,1435926X,0.84,2,5
53e99b6ab7602d970240f036,03233847,1.02,2,4
53e99b6ab7602d970240f63e,15329356,0.67,3,6
53e99b6ab7602d9702412be7,10543406,0.77,2,5
53e99b6bb7602d9702413b93,03032647,1.61,1,2
53e99b6bb7602d9702413e60,15410420,1.5,1,2
53e99b71b7602d9702415fbb,00905364,2.97,0,0
53e99b71b7602d970241713d,13674803,7.84,0,0
53e99b71b7602d9702417e60,10958541,1.93,0,1
53e99b71b7602d9702418403,00071102,4.62,0,0
53e99b71b7602d97024196eb,13674811,7.84,0,0
53e99b71b7602d9702419f05,00255564,1.58,1,2
53e99b77b7602d970241bc13,14684357,1.69,0,1
53e99b77b7602d970241bd55,13674811,7.84,0,0
53e99b77b7602d970241c9ed,02776715,1.99,0,1
53e99b78b7602d970241fde7,13674803,7.84,0,0
53e99b78b7602d9702420d6e,13674803,7.84,0,0
53e99b78b7602d9702421542,15731375,2.37,0,0
53e99b78b7602d9702421de0,02776715,1.99,0,1
53e99b7eb7602d970242339b,13674803,7.84,0,0
53e99b7eb7602d97024234fb,13674811,7.84,0,0
53e99b7eb7602d9702423d40,13674803,7.84,0,0
53e99b7eb7602d9702425ad6,13674811,7.84,0,0
53e99b7eb7602d9702425bba,0006341X,1.5,1,2
53e99b7eb7602d9702425dd6,13674811,7.84,0,0
53e99b7eb7602d9702425f23,00255564,1.58,1,2
53e99b7fb7602d970242657b,14684357,1.69,0,1
53e99b7fb7602d9702427235,13674811,7.84,0,0
53e99b7fb7602d97024272e6,13674803,7.84,0,0
53e99b7fb7602d9702428293,02776715,1.99,0,1
53e99b7fb7602d9702429574,13674803,7.84,0,0
53e99b86b7602d9702429e9e,00255564,1.58,1,2
53e99b86b7602d9702429fbb,0006341X,1.5,1,2
53e99b86b7602d970242b587,0006341X,1.5,1,2
53e99b86b7602d970242b667,03032647,1.61,1,2
53e99b86b7602d970242b994,00071102,4.62,0,0
53e99b86b7602d970242c662,10958541,1.93,0,1
53e99b86b7602d970242d446,15410420,1.5,1,2
53e99b86b7602d970242d9a4,13674803,7.84,0,0
53e99b86b7602d970242ddfd,13674803,7.84,0,0
53e99b86b7602d970242de5c,13674811,7.84,0,0
53e99b86b7602d970242e1f4,13674803,7.84,0,0
53e99b86b7602d970242e2fe,13674811,7.84,0,0
53e99b87b7602d970243032d,00255564,1.58,1,2
53e99b87b7602d9702430712,03032647,1.61,1,2
53e99b87b7602d970243074e,13674803,7.84,0,0
53e99b8db7602d9702431ed6,01679473,1.54,1,2
53e99b8db7602d97024342b3,0006341X,1.5,1,2
53e99b8db7602d9702434f68,14684357,1.69,0,1
53e99b8db7602d97024359da,00255564,1.58,1,2
53e99b8db7602d970243639a,13674811,7.84,0,0
53e99b8db7602d970243642e,00255564,1.58,1,2
53e99b8db7602d9702436649,13674811,7.84,0,0
53e99b8db7602d9702436d5e,15214036,1.02,2,4
53e99b8db7602d97024377a7,15410420,1.5,1,2
53e99b8db7602d97024386dc,0006341X,1.5,1,2
53e99b8db7602d9702438869,03032647,1.61,1,2
53e99b94b7602d9702438af9,02776715,1.99,0,1
53e99b94b7602d9702438d8e,15410420,1.5,1,2
53e99b94b7602d9702438f8f,00359254,1.86,0,1
53e99b94b7602d970243ad5f,10543406,0.77,2,5
53e99b94b7602d970243ae8b,00255564,1.58,1,2
53e99b95b7602d970243bc5c,02776715,1.99,0,1
53e99b95b7602d970243c40b,02776715,1.99,0,1
53e99b95b7602d970243c511,17425468,1.65,1,2
53e99b95b7602d970243d116,0006341X,1.5,1,2
53e99b95b7602d970243eb18,13674811,7.84,0,0
53e99b95b7602d970243ed3c,02776715,1.99,0,1
53e99b95b7602d970243f085,13674811,7.84,0,0
53e99b95b7602d970243fda5,02776715,1.99,0,1
53e99b9bb7602d970243fe36,13674803,7.84,0,0
53e99b9bb7602d970243ff52,13674803,7.84,0,0
53e99b9bb7602d970244045d,00225193,1.93,0,1
53e99b9bb7602d970244063f,13674811,7.84,0,0
53e99b9bb7602d9702441151,02776715,1.99,0,1
53e99b9bb7602d9702443876,15410420,1.5,1,2
53e99b9bb7602d970244480f,00225193,1.93,0,1
53e99b9bb7602d9702445f22,13674803,7.84,0,0
53e99ba2b7602d9702448d9d,15733009,0.77,2,5
53e99ba2b7602d97024496c0,13674803,7.84,0,0
53e99ba2b7602d9702449709,02776715,1.99,0,1
53e99ba3b7602d970244abd5,0006341X,1.5,1,2
53e99ba3b7602d970244b58a,00255564,1.58,1,2
53e99ba3b7602d970244c30f,10543406,0.77,2,5
53e99ba3b7602d970244d3d8,13674811,7.84,0,0
53e99baab7602d970244f595,13674803,7.84,0,0
53e99baab7602d9702451141,03032647,1.61,1,2
53e99baab7602d9702451914,02776715,1.99,0,1
53e99baab7602d9702453912,14654644,1.69,0,1
53e99baab7602d9702453b16,21530793,1.06,1,3
53e99baab7602d9702453b9a,00255564,1.58,1,2
53e99baab7602d9702453d2c,13674811,7.84,0,0
53e99baab7602d9702453e76,0006341X,1.5,1,2
53e99baab7602d9702454612,02776715,1.99,0,1
53e99baab7602d9702454d42,13674811,7.84,0,0
53e99baab7602d97024558b3,02776715,1.99,0,1
53e99bb1b7602d9702456265,03032647,1.61,1,2
53e99bb1b7602d9702458283,13674811,7.84,0,0
53e99bb1b7602d9702459b6f,15410420,1.5,1,2
53e99bb1b7602d970245b75d,13674803,7.84,0,0
53e99bb1b7602d970245ba84,13674811,7.84,0,0
53e99bb2b7602d970245ca3a,13674811,7.84,0,0
53e99bb2b7602d970245ca95,13674803,7.84,0,0
53e99bb9b7602d970245d881,10543406,0.77,2,5
53e99bb9b7602d970245d899,00255564,1.58,1,2
53e99bb9b7602d970245e0f3,13674803,7.84,0,0
53e99bb9b7602d970245fa42,10958541,1.93,0,1
53e99bb9b7602d970246134e,13674803,7.84,0,0
53e99bb9b7602d9702462af5,0006341X,1.5,1,2
53e9bb5ab7602d970479a5fb,10957243,1.05,2,4
53e9bb5ab7602d970479ba7f,14654644,1.69,0,1
53e9bb5ab7602d970479caaa,02776715,1.99,0,1
53e9bb5ab7602d970479cbc8,01677152,0.64,3,6
53e9bb60b7602d970479df92,13674803,7.84,0,0
53e9bb61b7602d970479ec9f,13674811,7.84,0,0
53e9bb61b7602d970479fe8d,03032647,1.61,1,2
53e9bb61b7602d97047a046f,00225193,1.93,0,1
53e9bb61b7602d97047a06db,15733009,0.77,2,5
53e9bb61b7602d97047a089d,13674811,7.84,0,0
53e9bb61b7602d97047a2a44,13674803,7.84,0,0
53e9bb61b7602d97047a2e57,14322064,1.91,0,1
53e9bb61b7602d97047a302a,02776715,1.99,0,1
53e9bb61b7602d97047a3663,02776715,1.99,0,1
53e9bb67b7602d97047a8101,13674803,7.84,0,0
53e9bb67b7602d97047a8151,1435926X,0.84,2,5
53e9bb67b7602d97047a8938,10970258,1.99,0,1
53e9bb67b7602d97047a9500,13674803,7.84,0,0
53e9bb67b7602d97047aa0e6,14684357,1.69,0,1
53e9bb67b7602d97047ab442,15410420,1.5,1,2
53e9bb6cb7602d97047acb4e,13674803,7.84,0,0
53e9bb6cb7602d97047ad983,13674803,7.84,0,0
53e9bb6cb7602d97047adf80,13674811,7.84,0,0
53e9bb6cb7602d97047ae885,13674811,7.84,0,0
53e9bb6cb7602d97047aed51,13674803,7.84,0,0
53e9bb6cb7602d97047b000c,02776715,1.99,0,1
53e9bb6db7602d97047b0cc1,13674803,7.84,0,0
53e9bb6db7602d97047b14c0,10618600,1.96,0,1
53e9bb6db7602d97047b1a53,13674803,7.84,0,0
53e9bb6db7602d97047b1d59,15574679,0.97,2,4
53e9bb72b7602d97047b323f,15205711,0.77,2,5
53e9bb72b7602d97047b3bec,13674811,7.84,0,0
53e9bb72b7602d97047b414d,13674811,7.84,0,0
53e9bb72b7602d97047b5131,10543406,0.77,2,5
53e9bb72b7602d97047b5ea5,02776715,1.99,0,1
53e9bb72b7602d97047b694d,13674811,7.84,0,0
53e9bb72b7602d97047b6984,13674811,7.84,0,0
53e9bb72b7602d97047b69d0,02776715,1.99,0,1
53e9bb73b7602d97047b8e5e,13674803,7.84,0,0
53e9bb73b7602d97047b9213,13674811,7.84,0,0
53e9bb73b7602d97047b97d1,13674811,7.84,0,0
53e9bb7ab7602d97047bade5,02776715,1.99,0,1
53e9bb7ab7602d97047bb16b,13674811,7.84,0,0
53e9bb7ab7602d97047bb2cc,03032647,1.61,1,2
53e9bb7ab7602d97047bbb4b,13674811,7.84,0,0
53e9bb7ab7602d97047bbfca,15731375,2.37,0,0
53e9bb7ab7602d97047bc0a3,13674803,7.84,0,0
53e9bb7ab7602d97047c077c,13674811,7.84,0,0
53e9bb7ab7602d97047c099a,13674803,7.84,0,0
53e9bb7fb7602d97047c19bc,15410420,1.5,1,2
53e9bb7fb7602d97047c2d47,13674811,7.84,0,0
53e9bb80b7602d97047c41ca,15410420,1.5,1,2
53e9bb80b7602d97047c4a3b,17518121,1.74,0,1
53e9bb80b7602d97047c4ec7,00255564,1.58,1,2
53e9bb80b7602d97047c4f9d,15410420,1.5,1,2
53e9bb80b7602d97047c6a7b,02776715,1.99,0,1
53e9bb80b7602d97047c6cab,01679473,1.54,1,2
53e9bb80b7602d97047c76f8,13674811,7.84,0,0
53e9bb80b7602d97047c8447,1435926X,0.84,2,5
53e9bb86b7602d97047c9686,13674811,7.84,0,0
53e9bb86b7602d97047c97df,02776715,1.99,0,1
